Name,Line 1,Line 2,Town,County,Postcode,lat,lng
McDonald's,23 West Terrace,,Folkestone,Kent,CT20 1RR,51.0779724,1.1789281
McDonald's,46 High Street,,Ashford,Kent,TN24 8TE,51.1492624,0.87356
McDonald's,High Street The Glades Shopping Centre,,Bromley,Greater London,BR1 1DN,51.403546,0.0164009
McDonald's,Sandwich Road,Whitfield,Dover,Kent,CT16 3LX,51.1549202,1.2890922
McDonald's,Maidstone Road,Swanley,Sidcup,Greater London,DA14 5JA,51.4096732,0.1442499
McDonald's,Thanet Way Chestfield,Old,Whitstable,Whitstable,CT5 3JE,51.35967,1.06374
McDonald's,76 Commercial Road,,Rochester,Medway,ME2 2AD,51.3951945,0.4930276
McDonald's,Chequers Centre,Gabriel's Hill,Water Lane,Maidstone,ME15 6AR,51.2727808,0.5245328
McDonald's,Stour Crescent,,Canterbury,Kent,CT1 1AD,51.2932984,1.1075227
McDonald's,Margate Road,Westwood,Broadstairs,Ramsgate,CT10 2QG,51.35758,1.39676
McDonald's,The Food Court,,Tunbridge Wells,Kent,TN1 2SR,51.1348585,0.266645
McDonald's,South Retail Park,Park Farm Industrial Estate,Folkestone,Kent,CT19 5GA,51.0950999,1.1658183
McDonald's,113 Hastings Road,Bromley Common,Bromley,Greater London,BR2 8NH,51.375487,0.044883
McDonald's,Orbital Park,The Parade,Willesborough,Ashford,TN24 0HT,51.1271365,0.8976032
McDonald's,7 Roman Way,,Rochester,Medway,ME2 2SS,51.3800125,0.4771911
McDonald's,Fountains Retail Park,,Tunbridge Wells,Kent,TN2 3UY,51.1563247,0.2898667
McDonald's,London Road,Greenhithe,Dartford,Greenhithe,DA9 9HY,51.4486179,0.2798239
McDonald's,Old Otford Road,Otford,Sevenoaks,Kent,TN14 5EG,51.2990265,0.1926529
McDonald's,Old Bromley Road,Downham,Bromley,Greater London,BR1 4JY,51.4214089,-0.0027299
McDonald's,Sheppey Way,,Sittingbourne,Kent,ME9 8RZ,51.351774,0.707696
McDonald's,18-20 Saint George's Street,,Canterbury,Kent,CT1 2SS,51.277578,1.082032
McDonald's,Bridge Road,,Sheerness,Kent,ME12 1RH,51.4416444,0.7594048
McDonald's,2,Mill Way,Sittingbourne,Kent,ME10 2XD,51.3439138,0.7336038
McDonald's,Beechings Way Industrial Centre,Godden Way,Gillingham,Medway,ME8 6AD,51.3800373,0.5767473
McDonald's,Anthonys Way,,Rochester,Medway,ME2 4DW,51.4005235,0.5147458
McDonald's,M20 JUNCTION 8,,Maidstone,Kent,ME17 1SS,51.2670677,0.6142365
McDonald's,Laundry Road,Minster,Ramsgate,Kent,CT12 4EU,51.3427771,1.3177384
McDonald's,474 Princes Road,,Dartford,Kent,DA1 1YT,51.437161,0.237789
McDonald's,2-8 Hart Street,,Maidstone,Kent,ME16 8RA,51.2710897,0.5170022
McDonald's,2 Hermitage Lane,,Aylesford,Kent,ME20 7PT,51.291885,0.476248
McDonald's,7-9 Cannon Lane,,Tonbridge,Kent,TN9 1PP,51.1971155,0.2841446
McDonald's,Courteney Road,Rainham,Gillingham,Medway,ME8 0FB,51.3666105,0.5817566
McDonald's,glasgow north retail park,Monument Drive,Glasgow,Glasgow City,G33 1AD,55.8909128,-4.1868666
McDonald's,M74 Hamilton Motorway Service Area,,Hamilton,South Lanarkshire,ML3 6JW,55.7871561,-4.0343314
McDonald's,80-84 Bank Hey Street The Edith Centre,,Blackpool,,FY1 4PX,53.8148084,-3.0540063
McDonald's,6 High Street,,Oldham,Greater Manchester,OL1 1JA,53.5418275,-2.1128909
McDonald's,64-66 The Rock Mill Gate Shopping Centre,,Bury,Greater Manchester,BL9 0PB,53.59404,-2.29504
McDonald's,11/15 Saint James's Street,,Burnley,Lancashire,BB11 1QL,53.7892809,-2.2410135
McDonald's,5-7 Knowsley Street,,Bolton,Greater Manchester,BL1 2AQ,53.5797553,-2.4305129
McDonald's,21/23 King William Street,Ewood,Blackburn,Blackburn with Darwen,BB1 7DJ,53.7483952,-2.4840074
McDonald's,49 Warrington Street,Ladysmith Centre,Ashton-under-Lyne,Greater Manchester,OL6 7JG,53.4886631,-2.0942446
McDonald's,174 Friargate,,Preston,Lancashire,PR1 2EJ,53.7596927,-2.7006186
McDonald's,451 THE PROMENADE,,Blackpool,,FY4 1AR,53.7982035,-3.055438
McDonald's,Pedders Way,Ashton-on-Ribble,Preston,Lancashire,PR2 2TX,53.762244,-2.7404183
McDonald's,3 Cherry Tree Road,MARTON,Blackpool,,FY4 4NY,53.8020886,-3.0107027
McDonald's,Waters Meeting Road,Astley Bridge,Bolton,Greater Manchester,BL1 8TT,53.5958361,-2.4313698
McDonald's,capitol centre,London Way,Walton-le-Dale,Preston,PR5 4AW,53.747958,-2.6782387
