Name,Line 1,Line 2,Town,County,Postcode,lat,lng
Nando's,Goodmayes Retail Park,High Road,Chadwell Heath,Romford,RM6 4HX,51.5677294,0.1168075
Nando's,Unit 4 Bugsby's Way,,London,Greater London,SE10 0QJ,51.4902401,0.0127281
Nando's,11-12 Friary Street,,Guildford,Surrey,GU1 4EH,51.2358156,-0.5761212
Nando's,Palace Grounds Rd Unit 4,,Hamilton,South Lanarkshire,ML3 6AD,55.7767779,-4.0313264
Nando's,Third Ave Unit A3.3,,Harlow,Essex,CM20 1AN,51.7676069,0.0946418
Nando's,Parliament Street,,Harrogate,North Yorkshire,HG1 2RE,53.9940343,-1.5435786
Nando's,Comet Way Unit 66,,Hatfield,Hertfordshire,AL10 0XR,51.76257880000001,-0.2392423
Nando's,Wood Ln St Michaels Court,,Leeds,Headingley,LS6 2AF,53.82125980000001,-1.5768447
Nando's,Unit 8 Jarman square,Jarman Way,Hemel Hempstead,Hertfordshire,HP2 4JW,51.7478954,-0.4551515999999999
Nando's,Hempstead Valley Shopping Centre,Hempstead,Gillingham,Medway,ME7 3PD,51.3404621,0.5733469000000001
Nando's,113a High Street,,Hornchurch,Greater London,RM11 1TX,51.5626706,0.2192522
Nando's,Ye Old Kings Head Hotel,,Horsham,West Sussex,RH12 1HH,51.0620658,-0.3278291
Nando's,1a High Street,,Hounslow,Greater London,TW3 1RH,51.47064150000001,-0.3538872
Nando's,Goldstone Retail Park,Old Shoreham Road,Hove,Brighton and Hove,BN3 7PN,50.8383689,-0.1729277
Nando's,Ferensway Unit 42,,Hull,Kingston upon Hull,HU2 8LN,53.7470302,-0.3464931
Nando's,Leisure Park,Tower Field,Huntingdon,Cambridgeshire,PE29 7EG,52.3514802,-0.1813597
Nando's,19 Grafton Way Unit 3,,Ipswich,Suffolk,IP1 1AX,52.0532188,1.1506918
Nando's,324 Upper Street,,London,Greater London,N1 2XQ,51.5370395,-0.1027139
Nando's,63 High Street,,King's Lynn,Norfolk,PE30 1BA,52.7556953,0.3951608
Nando's,A126 Unit 417-419,West Thurrock,Grays,Thurrock,RM20 2ZP,51.4880249,0.2835702
Nando's,A126 Unit 417-419,West Thurrock,Grays,Thurrock,RM20 2ZP,51.4880249,0.2835702
Nando's,10 Regent Street,,Leamington Spa,Warwickshire,CV32 4NG,52.2897517,-1.5346426
Nando's,Kirkstall Rd Unit 6a,,Leeds,Burley,LS4 2DG,53.8039851,-1.5840818
Nando's,Gelderd Rd Junction 27,,Batley,West Yorkshire,WF17 9TB,53.7448203,-1.6410515
Nando's,The Headrow Unit 4,,Leeds,West Yorkshire,LS1 8TL,53.7999071,-1.5462606
Nando's,Park Approach Unit 13,,Leeds,West Yorkshire,LS15 8GG,53.8001191,-1.4251857
Nando's,Dewsbury Rd U93,,Leeds,West Yorkshire,LS11 8LU,53.75861140000001,-1.5738745
Nando's,Derby St Unit 3,,Leigh,Greater Manchester,WN7 4PE,53.4932057,-2.515844
Nando's,Unit B Brayford Wharf North,,Lincoln,Lincolnshire,LN1 1YX,53.2291626,-0.5451017
Nando's,ONE,,Liverpool,Merseyside,L1 8JF,53.4042468,-2.9864326
Nando's,Unit 6 Queen Square,,Liverpool,Merseyside,L1 1RH,53.4076965,-2.9830715
Nando's,Bridge St Unit A,,Luton,,LU1 2NB,51.88159160000001,-0.4174351
Nando's,29 Earl Street,,Maidstone,Kent,ME14 1PF,51.27466500000001,0.521116
Nando's,Unit R9 Manchester Arndale,High Street,Manchester,Greater Manchester,M4 3AQ,53.4834396,-2.2403161
Nando's,7 Trafford Way,Trafford Park,Urmston,Manchester,M41 7JA,53.4682503,-2.3615468
Nando's,Cheetham Hill Rd Manchester Fort Shopping Park,,Manchester,Cheetham Hill,M8 8LN,53.4980825,-2.2351976
Nando's,Oxford Rd The Quad,,Manchester,Greater Manchester,M1 5QS,53.4723899,-2.2403749
Nando's,Wilmslow Rd Parrs Wood Entertainment Centre,Didsbury,Manchester,Greater Manchester,M20 5PG,53.40924800000001,-2.219338
Nando's,27,Withy Grove,Manchester,Greater Manchester,M4 2BS,53.4851162,-2.2406654
Nando's,intu merry Hill,Merry Hill,Brierley Hill,West Midlands,DY5 1SJ,52.48057,-2.1108766
Nando's,A4102 Rhydycar Leisure Complex,,Merthyr Tydfil,Merthyr Tydfil County Borough,CF48 1UT,51.7383733,-3.3770982
Nando's,43a Garden Walk,Metrocentre,Gateshead,Tyne and Wear,NE11 9XZ,54.9582339,-1.6691068
Nando's,552 Mile End Road,,London,Greater London,E3 4PL,51.5245292,-0.0356425
Nando's,Winchester Cir Unit 48,,Milton Keynes,Kingston,MK10 0BA,52.0347759,-0.6903720999999999
Nando's,Stadium Way W MK1 Shopping & Leisure Park,,Milton Keynes,Bletchley,MK1 1ST,52.0107761,-0.7344421999999999
Nando's,Unit D4 Queens Court,The Centre:,Milton Keynes,,MK9 3ES,52.0443138,-0.7514002
Nando's,602 Marlborough Gate Unit 27,,Milton Keynes,,MK9 3XS,52.0409733,-0.7494609999999999
Nando's,Trafford Centre,Trafford Park,Stretford,Manchester,M17 8AA,53.4652839,-2.349758
Nando's,Heol Crochendy,Treforest Industrial Estate,Cardiff,Rhondda Cynon Taf,CF15 7QX,51.5663573,-3.2769934
Nando's,Kennet Shopping,,Newbury,West Berkshire,RG14 5EN,51.3992675,-1.3231368
Nando's,St Georges Way Unit 6,,Newcastle upon Tyne,Tyne and Wear,NE1 7JD,54.974836,-1.615497
Nando's,Silverlink Shopping Park,,Wallsend,Tyne and Wear,NE28 9ND,55.0124947,-1.4952604
Nando's,3 Wood Hill,,Northampton,Northamptonshire,NN1 2DA,52.2373974,-0.8954304
Nando's,23-25 Red Lion Street,,Norwich,Norfolk,NR1 3QF,52.6267738,1.294742
Nando's,Forman St Unit G9,,Nottingham,,NG1 4DB,52.9556335,-1.149798
Nando's,Broadway Unit 21,,Oldham,Royton,OL2 5HX,53.5574844,-2.1364563
Nando's,Cray Ave Unit 1A,,Orpington,Greater London,BR5 3RP,51.393772,0.1121391
Nando's,Westgate,,Oxford,Oxfordshire,OX1 1NZ,51.749301,-1.2619726
Nando's,Unit 1 Royale Leisure Park,Kendal Avenue,London,Greater London,W3 0PA,51.5250996,-0.2801836
Nando's,4 Cathedral Square,,Peterborough,,PE1 1XH,52.572276,-0.2426468
Nando's,Barbican Approach Unit 3,,Plymouth,,PL4 0LG,50.3669064,-4.1249083
Nando's,Bretonside,,Plymouth,,PL4 0FE,50.3708885,-4.1358413
Nando's,Yarrow Road,,Poole,Dorset,BH12 4NY,50.7463905,-1.9523743
Nando's,Gunwharf quays,,Portsmouth,,PO1 3TR,50.7956058,-1.1072118
Nando's,Blackpool Rd Unit FC2D,,Preston,Lancashire,PR1 6QY,53.7724778,-2.6774444
Nando's,Imperial Way Unit B2,Berkshire,Reading,,RG2 0QG,51.4184707,-0.9743658
Nando's,The Oracle,,Reading,,RG1 2AG,51.4529399,-0.9702077999999998
Nando's,59 High Street,,Reigate,Surrey,RH2 9AE,51.2376568,-0.2092645
Nando's,The Brewery,,Romford,Greater London,RM1 1AU,51.5751816,0.1805252
Nando's,Unit C1 Elliott's Field Retail Park,Leicester Road,Rugby,Warwickshire,CV21 1SR,52.3880121,-1.2587738
Nando's,Unit L6 South Way,,Rushden,Northamptonshire,NN10 6FT,52.30084489999999,-0.6276366
Nando's,Lowry Plaza,,Salford,Greater Manchester,M50 3UB,53.4712269,-2.2947079
Nando's,18 Aston Webb Blvd Unit 10,,Birmingham,Selly Oak,B29 6SQ,52.4439451,-1.9386955
Nando's,5 Bligh's Walk Unit 1,,Sevenoaks,Kent,TN13 1DA,51.27240949999999,0.1919963
Nando's,Meadowhall Rd 3 The Oasis,,Sheffield,Meadowhall,S9 1EP,53.4138297,-1.4126613
Nando's,Broughton Ln Valley Centertainment Leisure Park,,Sheffield,South Yorkshire,S9 2EP,53.40117,-1.414285
Nando's,South Retail Park,Quarry Wood,Aylesford,Kent,ME20 7TP,51.2928847,0.470955
Nando's,Victoria Rd Unit 1,South Ruislip,Ruislip,Greater London,HA4 0FY,51.5594663,-0.3998687
Nando's,Harbour Parade Unit WM13,,Southampton,,SO15 1DE,50.90357359999999,-1.4073357
Nando's,24-26 London Road,,Southend-on-Sea,,SS1 1NT,51.540037,0.7108698
Nando's,Speke Rd Unit L10,,Liverpool,Merseyside,L24 8QB,53.3496664,-2.8805736
Nando's,114-118 Commercial Street,,London,Greater London,E1 6NF,51.5206806,-0.0746333
Nando's,19-23 Chequer Street,,St Albans,Hertfordshire,AL1 3YJ,51.7514863,-0.3396373
Nando's,Mustard Mill Rd Unit S8,,Staines,Surrey,TW18 4WB,51.4345331,-0.5125449
Nando's,Unit 11 Leisure Park,Kings Way,Stevenage,Hertfordshire,SG1 2UA,51.9009177,-0.2083801
Nando's,Great N Rd Debenhams Roaring Meg Retail Park,,Stevenage,Hertfordshire,SG1 1XN,51.89124349999999,-0.1977455
Nando's,Peel Centre,Great Portwood Street,Stockport,Greater Manchester,SK1 2HH,53.4149724,-2.1500212
Nando's,6 Bell Court,,Stratford-upon-Avon,Warwickshire,CV37 6JW,52.1919978,-1.7084101
Nando's,9-11 High Street,,Sutton,Greater London,SM1 1DF,51.360103,-0.191796
Nando's,Unit 5 Wind Street,Salubrious Place,Swansea,,SA1 1EE,51.61919710000001,-3.9398177
Nando's,Unit 8 Talbot Green Shopping Park,Talbot Road,Llantrisant,Pontyclun,CF72 8LW,51.5372833,-3.3813514
Nando's,Ventura Park Rd Unit 1,,Tamworth,Staffordshire,B78 3HD,52.62694949999999,-1.7053658
Nando's,Sandown Way Unit 12C,,Stockton-on-Tees,Thornaby,TS17 7BT,54.55542029999999,-1.2720566
Nando's,Unit 6 Southwater Square,Saint Quentin Gate,Telford,Shropshire,TF3 4EJ,52.67370870000001,-2.4476725
Nando's,Unit C2 Lakeside Retail Park,Cygnet View,West Thurrock,West Thurrock,RM20 1WN,51.4872717,0.2759866
Nando's,High St Unit 204,,Uxbridge,Greater London,UB8 1LB,51.54502069999999,-0.4765557
Nando's,Arch 56 South Lambeth Road,,London,Greater London,SW8 1SS,51.486081,-0.122324
Nando's,261 High St 1 The Scene,,London,Greater London,E17 7FD,51.5848587,-0.0205501
Nando's,Hawleys Ln Junction Nine Retail Park,,Warrington,,WA2 8TW,53.4094044,-2.5967918
Nando's,136a High Street,,Watford,Hertfordshire,WD17 2EN,51.6538333,-0.3936089
Nando's,Designer Outlet,Wembley Park,Wembley,Greater London,HA9 0PA,51.5567408,-0.2837057
Nando's,3104 Ariel Way,Westfield,London,Greater London,W12 7GF,51.5073814,-0.2214829
Nando's,Westfield stratford city,M4,London,Greater London,E20 1ET,51.5433187,-0.006112299999999999
Nando's,Unit F2 Whiteley Way,Whiteley,Fareham,Hampshire,PO15 7FD,50.8861594,-1.2476956
Nando's,Earle Rd Unit 2b,,Widnes,Borough of Halton,WA8 0TA,53.3618217,-2.7238221
Nando's,29 Market Place,,Wokingham,,RG40 1AP,51.4100732,-0.8334239999999999
Nando's,Wednesfield Way Unit 4b,,Wolverhampton,West Midlands,WV11 1TZ,52.5955904,-2.0919967
Nando's,180,High Road,London,Greater London,N22 6EJ,51.5971769,-0.1086204
Nando's,55-59 Friar Street,,Worcester,Worcestershire,WR1 2NA,52.1887474,-2.2185476
Nando's,82-86 Central Road,,Worcester Park,Greater London,KT4 8HX,51.37826099999999,-0.240507
Nando's,12 High Ousegate,,York,,YO1 8RZ,53.9582556,-1.0813556
